hospital_services.current_service_type -> visit_details.discharge_disposition_code
hospital_services.admission_identifier -> NA,NA
hospital_services.previous_service_type -> visit_details.admission_source_code
hospital_services.record_identifier -> NA,NA
hospital_services.patient_identifier -> NA,NA
hospital_services.transfer_time -> visit_details.visit_start_datetime
hospital_stay_notes.note_category -> patient_note.origin_source_value
hospital_stay_notes.caregiver_identifier -> NA,NA
hospital_stay_notes.note_chart_date -> patient_note.recording_date
hospital_stay_notes.note_chart_time -> patient_note.recording_datetime
hospital_stay_notes.note_description -> patient_note.title
hospital_stay_notes.hospital_admission_identifier -> NA,NA
hospital_stay_notes.error_flag -> NA,NA
hospital_stay_notes.record_identifier -> NA,NA
hospital_stay_notes.note_store_time -> NA,NA
hospital_stay_notes.patient_identifier -> NA,NA
hospital_stay_notes.note_content -> patient_note.content
intensive_care_unit_admissions.data_source -> NA,NA
intensive_care_unit_admissions.initial_care_unit -> visit_details.admission_source_code
intensive_care_unit_admissions.initial_ward_identifier -> NA,NA
intensive_care_unit_admissions.hospital_admission_identifier -> NA,NA
intensive_care_unit_admissions.intensive_care_unit_stay_identifier -> visit_details.visit_detail_identifier
intensive_care_unit_admissions.admission_time -> visit_details.visit_start_datetime
intensive_care_unit_admissions.final_care_unit -> visit_details.discharge_disposition_code
intensive_care_unit_admissions.final_ward_identifier -> NA,NA
intensive_care_unit_admissions.length_of_stay_minutes -> NA,NA
intensive_care_unit_admissions.discharge_time -> visit_details.visit_end_datetime
intensive_care_unit_admissions.record_identifier -> NA,NA
intensive_care_unit_admissions.patient_identifier -> NA,NA
laboratory_item_information.item_category -> standardized_vocabulary.concept_class_identifier
laboratory_item_information.associated_fluid -> standardized_vocabulary.domain_identifier
laboratory_item_information.charted_item_identifier -> standardized_vocabulary.unique_concept_identifier
laboratory_item_information.item_label -> standardized_vocabulary.concept_display_name
laboratory_item_information.logical_observation_code -> standardized_vocabulary.concept_source_code
laboratory_item_information.unique_row_identifier -> NA,NA
laboratory_test_events.event_time -> measurement_records.measurement_datetime
laboratory_test_events.abnormality_flag -> NA,NA
laboratory_test_events.hospital_admission_identifier -> NA,NA
laboratory_test_events.charted_item_identifier -> NA,NA
laboratory_test_events.record_identifier -> measurement_records.measurement_identifier
laboratory_test_events.patient_identifier -> NA,NA
laboratory_test_events.event_value_text -> measurement_records.result_as_concept_identifier
laboratory_test_events.event_value_text -> measurement_records.result_source_value_text
laboratory_test_events.event_value_numeric -> measurement_records.result_as_numeric_value
laboratory_test_events.unit_of_measurement -> measurement_records.unit_concept_identifier
microbiology_test_events.antibody_identifier -> NA,NA
microbiology_test_events.antibody_name -> NA,NA
microbiology_test_events.event_date -> biological_sample.sample_collection_date
microbiology_test_events.event_time -> biological_sample.sample_collection_datetime
microbiology_test_events.dilution_comparison_operator -> NA,NA
microbiology_test_events.dilution_details -> NA,NA
microbiology_test_events.dilution_amount -> NA,NA
microbiology_test_events.hospital_admission_identifier -> NA,NA
microbiology_test_events.test_interpretation -> NA,NA
microbiology_test_events.isolate_number -> biological_sample.sample_quantity
microbiology_test_events.organism_identifier -> biological_sample.sample_source_identifier
microbiology_test_events.organism_name -> biological_sample.sample_source_value_text
microbiology_test_events.record_identifier -> NA,NA
microbiology_test_events.specimen_identifier -> biological_sample.sample_type_identifier
microbiology_test_events.specimen_description -> biological_sample.sample_source_value_text
microbiology_test_events.patient_identifier -> NA,NA
non_laboratory_charted_items.item_abbreviation -> NA,NA
non_laboratory_charted_items.item_category -> standardized_vocabulary.concept_class_identifier
non_laboratory_charted_items.item_concept_identifier -> NA,NA
non_laboratory_charted_items.data_source -> NA,NA
non_laboratory_charted_items.charted_item_identifier -> standardized_vocabulary.concept_source_code
non_laboratory_charted_items.charted_item_identifier -> standardized_vocabulary.unique_concept_identifier
non_laboratory_charted_items.item_label -> standardized_vocabulary.concept_display_name
non_laboratory_charted_items.linked_table -> NA,NA
non_laboratory_charted_items.item_type -> NA,NA
non_laboratory_charted_items.record_identifier -> NA,NA
non_laboratory_charted_items.item_unit -> NA,NA
patient_admission_records.previous_location -> medical_visit_record.admission_source_code
patient_admission_records.previous_location -> visit_details.admission_source_code
patient_admission_records.type_of_admission -> medical_visit_record.visit_source_code
patient_admission_records.admission_time -> health_condition_record.health_condition_start_datetime
patient_admission_records.admission_time -> medical_visit_record.visit_start_datetime
patient_admission_records.time_of_death -> person_death_information.datetime_of_death
patient_admission_records.initial_diagnosis -> health_condition_record.health_condition_source_code
patient_admission_records.discharge_destination -> medical_visit_record.discharge_disposition_code
patient_admission_records.discharge_destination -> visit_details.discharge_disposition_code
patient_admission_records.discharge_time -> medical_visit_record.visit_end_datetime
patient_admission_records.discharge_time -> health_condition_record.health_condition_end_datetime
patient_admission_records.emergency_department_discharge_time -> NA,NA
patient_admission_records.emergency_department_registration_time -> health_condition_record.health_condition_start_datetime
patient_admission_records.emergency_department_registration_time -> medical_visit_record.visit_start_datetime
patient_admission_records.patient_ethnicity -> patient_information.ethnicity_identifier
patient_admission_records.patient_ethnicity -> patient_information.race_source_code
patient_admission_records.admission_identifier -> medical_visit_record.visit_record_identifier
patient_admission_records.admission_identifier -> health_condition_record.visit_record_identifier
patient_admission_records.chart_events_data_available -> NA,NA
patient_admission_records.in_hospital_death_flag -> NA,NA
patient_admission_records.insurance_information -> NA,NA
patient_admission_records.patient_language -> NA,NA
patient_admission_records.patient_marital_status -> NA,NA
patient_admission_records.patient_religion -> NA,NA
patient_admission_records.record_identifier -> NA,NA
patient_admission_records.patient_identifier -> NA,NA
patient_chart_events.caregiver_identifier -> NA,NA
patient_chart_events.event_time -> measurement_records.measurement_datetime
patient_chart_events.error_flag -> NA,NA
patient_chart_events.hospital_admission_identifier -> NA,NA
patient_chart_events.intensive_care_unit_stay_identifier -> NA,NA
patient_chart_events.charted_item_identifier -> NA,NA
patient_chart_events.lab_data_result_status -> NA,NA
patient_chart_events.record_identifier -> NA,NA
patient_chart_events.event_stopped_status -> NA,NA
patient_chart_events.recorded_time -> NA,NA
patient_chart_events.patient_identifier -> NA,NA
patient_chart_events.event_value_text -> measurement_records.result_as_concept_identifier
patient_chart_events.event_value_numeric -> measurement_records.result_as_numeric_value
patient_chart_events.unit_of_measurement -> measurement_records.unit_concept_identifier
patient_chart_events.warning_flag -> NA,NA
patient_diagnosis_records.hospital_admission_identifier -> NA,NA
patient_diagnosis_records.disease_code_version_9 -> health_condition_record.health_condition_source_code
patient_diagnosis_records.record_identifier -> health_condition_record.health_condition_record_identifier
patient_diagnosis_records.diagnosis_priority_number -> NA,NA
patient_diagnosis_records.patient_identifier -> NA,NA
patient_discharge_requests.response_status -> NA,NA
patient_discharge_requests.response_time -> NA,NA
patient_discharge_requests.discharge_outcome -> NA,NA
patient_discharge_requests.discharge_service -> NA,NA
patient_discharge_requests.request_status -> NA,NA
patient_discharge_requests.discharge_ward_identifier -> NA,NA
patient_discharge_requests.request_creation_time -> NA,NA
patient_discharge_requests.current_care_unit_type -> NA,NA
patient_discharge_requests.current_ward_identifier -> visit_details.admission_source_code
patient_discharge_requests.latest_reservation_time -> NA,NA
patient_discharge_requests.actual_discharge_ward_identifier -> visit_details.discharge_disposition_code
patient_discharge_requests.initial_reservation_time -> NA,NA
patient_discharge_requests.hospital_admission_identifier -> NA,NA
patient_discharge_requests.outcome_time -> visit_details.visit_start_datetime
patient_discharge_requests.request_clostridium_difficile_check -> NA,NA
patient_discharge_requests.request_methicillin_resistant_staphylococcus_aureus_check -> NA,NA
patient_discharge_requests.request_respiratory_precautions_check -> NA,NA
patient_discharge_requests.request_telemetry_precautions_check -> NA,NA
patient_discharge_requests.request_vancomycin_resistant_enterococcus_check -> NA,NA
patient_discharge_requests.unique_record_identifier -> NA,NA
patient_discharge_requests.patient_identifier -> NA,NA
patient_discharge_requests.submit_care_unit_type -> visit_details.visit_concept_identifier
patient_discharge_requests.submit_ward_identifier -> visit_details.visited_healthcare_facility_identifier
patient_discharge_requests.request_update_time -> NA,NA
patient_fluid_input_events.administered_amount -> medication_utilization_record.medication_quantity
patient_fluid_input_events.administered_amount_unit -> medication_utilization_record.dose_unit_information
patient_fluid_input_events.caregiver_identifier -> NA,NA
patient_fluid_input_events.event_start_time -> medication_utilization_record.medication_utilization_start_date
patient_fluid_input_events.hospital_admission_identifier -> NA,NA
patient_fluid_input_events.intensive_care_unit_stay_identifier -> NA,NA
patient_fluid_input_events.charted_item_identifier -> medication_utilization_record.active_ingredient_identifier
patient_fluid_input_events.linked_order_identifier -> NA,NA
patient_fluid_input_events.new_bottle_indication -> medication_utilization_record.refill_count
patient_fluid_input_events.order_identifier -> NA,NA
patient_fluid_input_events.original_charted_amount -> NA,NA
patient_fluid_input_events.original_charted_amount_unit -> NA,NA
patient_fluid_input_events.original_administration_rate -> NA,NA
patient_fluid_input_events.original_administration_rate_unit -> NA,NA
patient_fluid_input_events.original_route_of_administration -> NA,NA
patient_fluid_input_events.original_administration_site -> NA,NA
patient_fluid_input_events.current_administration_rate -> NA,NA
patient_fluid_input_events.current_administration_rate_unit -> NA,NA
patient_fluid_input_events.record_identifier -> NA,NA
patient_fluid_input_events.event_stopped_status -> medication_utilization_record.medication_stop_reason
patient_fluid_input_events.event_recorded_time -> NA,NA
patient_fluid_input_events.patient_identifier -> NA,NA
patient_output_events.caregiver_identifier -> NA,NA
patient_output_events.event_time -> NA,NA
patient_output_events.admission_identifier -> NA,NA
patient_output_events.intensive_care_unit_stay_identifier -> NA,NA
patient_output_events.error_flag -> NA,NA
patient_output_events.charted_item_identifier -> NA,NA
patient_output_events.new_bottle_indication -> NA,NA
patient_output_events.record_identifier -> NA,NA
patient_output_events.event_stopped_status -> NA,NA
patient_output_events.recorded_time -> NA,NA
patient_output_events.patient_identifier -> NA,NA
patient_output_events.event_value_text -> NA,NA
patient_output_events.unit_of_measurement -> NA,NA
patient_procedure_events.cancellation_reason -> NA,NA
patient_procedure_events.caregiver_identifier -> NA,NA
patient_procedure_events.cancellation_by_caregiver -> NA,NA
patient_procedure_events.modification_time -> NA,NA
patient_procedure_events.edited_by_caregiver -> NA,NA
patient_procedure_events.continued_in_next_department -> NA,NA
patient_procedure_events.event_end_time -> NA,NA
patient_procedure_events.admission_identifier -> NA,NA
patient_procedure_events.intensive_care_unit_stay_identifier -> NA,NA
patient_procedure_events.solution_bag_open_status -> NA,NA
patient_procedure_events.charted_item_identifier -> NA,NA
patient_procedure_events.linked_order_identifier -> NA,NA
patient_procedure_events.procedure_location -> NA,NA
patient_procedure_events.procedure_location_category -> NA,NA
patient_procedure_events.administered_item_type_description -> NA,NA
patient_procedure_events.administered_item_group_name -> NA,NA
patient_procedure_events.order_identifier -> NA,NA
patient_procedure_events.record_identifier -> NA,NA
patient_procedure_events.secondary_item_group_name -> NA,NA
patient_procedure_events.event_start_time -> NA,NA
patient_procedure_events.current_order_status_description -> NA,NA
patient_procedure_events.recorded_time -> NA,NA
patient_procedure_events.patient_identifier -> NA,NA
patient_procedure_events.event_value_text -> NA,NA
patient_procedure_events.unit_of_measurement -> NA,NA
patient_records.date_of_birth -> patient_information.birth_date_time
patient_records.date_of_death -> person_death_information.datetime_of_death
patient_records.date_of_death_hospital_recorded -> NA,NA
patient_records.date_of_death_social_security_recorded -> NA,NA
patient_records.death_flag -> NA,NA
patient_records.gender -> patient_information.gender_source_code
patient_records.gender -> patient_information.gender_identifier
patient_records.record_identifier -> NA,NA
patient_records.patient_identifier -> patient_information.patient_identifier
patient_records.patient_identifier -> visit_details.patient_identifier
patient_transfer_information.current_care_unit_type -> visit_details.visit_source_code
patient_transfer_information.current_care_unit_type -> visit_details.discharge_disposition_code
patient_transfer_information.current_ward_identifier -> NA,NA
patient_transfer_information.data_source -> NA,NA
patient_transfer_information.event_type -> visit_details.admission_source_code
patient_transfer_information.hospital_admission_identifier -> NA,NA
patient_transfer_information.intensive_care_unit_stay_identifier -> visit_details.visit_detail_identifier
patient_transfer_information.transfer_in_time -> visit_details.visit_start_datetime
patient_transfer_information.length_of_stay_minutes -> NA,NA
patient_transfer_information.transfer_out_time -> visit_details.visit_end_datetime
patient_transfer_information.previous_care_unit_type -> visit_details.admission_source_code
patient_transfer_information.previous_ward_identifier -> NA,NA
patient_transfer_information.record_identifier -> visit_details.visit_detail_identifier
patient_transfer_information.patient_identifier -> NA,NA
prescribed_medications.dose_unit_for_prescribed_medication -> medication_utilization_record.dose_unit_information
prescribed_medications.dose_value_for_prescribed_medication -> medication_utilization_record.medication_quantity
prescribed_medications.drug_name -> medication_utilization_record.medication_source_code
prescribed_medications.generic_drug_name -> NA,NA
prescribed_medications.provider_order_entry_drug_name -> NA,NA
prescribed_medications.type_of_drug -> medication_utilization_record.medication_type_identifier
prescribed_medications.prescription_end_date -> medication_utilization_record.medication_utilization_end_datetime
prescribed_medications.prescription_end_date -> medication_utilization_record.medication_utilization_end_date
prescribed_medications.formulation_unit_dispensed -> NA,NA
prescribed_medications.amount_of_formulation_dispensed -> NA,NA
prescribed_medications.formulary_drug_code -> NA,NA
prescribed_medications.generic_sequence_number -> NA,NA
prescribed_medications.hospital_admission_identifier -> NA,NA
prescribed_medications.intensive_care_unit_stay_identifier -> NA,NA
prescribed_medications.national_drug_code -> medication_utilization_record.medication_source_code
prescribed_medications.product_strength -> NA,NA
prescribed_medications.route_of_administration -> medication_utilization_record.administration_route_identifier
prescribed_medications.route_of_administration -> medication_utilization_record.administration_route_information
prescribed_medications.record_identifier -> medication_utilization_record.medication_utilization_identifier
prescribed_medications.prescription_start_date -> medication_utilization_record.medication_utilization_start_datetime
prescribed_medications.prescription_start_date -> medication_utilization_record.medication_utilization_start_date
prescribed_medications.patient_identifier -> NA,NA
procedural_codes.code_category -> standardized_vocabulary.concept_class_identifier
procedural_codes.code_suffix -> NA,NA
procedural_codes.maximum_code_in_subsection -> NA,NA
procedural_codes.minimum_code_in_subsection -> NA,NA
procedural_codes.record_identifier -> NA,NA
procedural_codes.main_section -> standardized_vocabulary.concept_display_name
procedural_codes.code_range_in_section -> NA,NA
procedural_codes.sub_section -> NA,NA
procedural_codes.code_range_in_subsection -> NA,NA
procedural_events.event_date -> medical_procedure_record.procedure_date
procedural_events.recording_center -> NA,NA
procedural_events.procedural_code -> medical_procedure_record.procedure_source_code
procedural_events.procedural_code_number -> medical_procedure_record.procedure_identifier
procedural_events.procedural_code_suffix -> medical_procedure_record.modifier_source_code
procedural_events.procedural_description -> NA,NA
procedural_events.hospital_admission_identifier -> NA,NA
procedural_events.event_record_identifier -> NA,NA
procedural_events.main_section -> NA,NA
procedural_events.patient_identifier -> NA,NA
procedural_events.sub_section -> NA,NA
procedural_events.event_sequence_number -> medical_procedure_record.procedure_quantity
procedure_classification_codes.procedure_code -> standardized_vocabulary.concept_source_code
procedure_classification_codes.procedure_long_title -> standardized_vocabulary.concept_display_name
procedure_classification_codes.record_identifier -> NA,NA
procedure_classification_codes.procedure_short_title -> standardized_vocabulary.concept_display_name
