Medicare_Beneficiary_Summary.chronic_condition_depression (beneficiarysummary.sp_depressn) -> subject_cohort.cohort_definition_identifier(cohort.cohort_definition_id) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_depression (beneficiarysummary.sp_depressn) -> subject_cohort_definition.cohort_short_description(cohort_definition.cohort_definition_name) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_diabetes (beneficiarysummary.sp_diabetes) -> subject_cohort.cohort_definition_identifier(cohort.cohort_definition_id) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_diabetes (beneficiarysummary.sp_diabetes) -> subject_cohort_definition.cohort_short_description(cohort_definition.cohort_definition_name) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_ischemic_heart_disease (beneficiarysummary.sp_ischmcht) -> subject_cohort.cohort_definition_identifier(cohort.cohort_definition_id) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_ischemic_heart_disease (beneficiarysummary.sp_ischmcht) -> subject_cohort_definition.cohort_short_description(cohort_definition.cohort_definition_name) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_osteoporosis (beneficiarysummary.sp_osteoprs) -> subject_cohort.cohort_definition_identifier(cohort.cohort_definition_id) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_osteoporosis (beneficiarysummary.sp_osteoprs) -> subject_cohort_definition.cohort_short_description(cohort_definition.cohort_definition_name) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_rheumatoid_arthritis_and_osteoarthritis (beneficiarysummary.sp_ra_oa) -> subject_cohort.cohort_definition_identifier(cohort.cohort_definition_id) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_rheumatoid_arthritis_and_osteoarthritis (beneficiarysummary.sp_ra_oa) -> subject_cohort_definition.cohort_short_description(cohort_definition.cohort_definition_name) -> None.None
Medicare_Beneficiary_Summary.state_code (beneficiarysummary.sp_state_code) -> geographic_location.location_source_value(location.location_source_value) -> None.None
Medicare_Beneficiary_Summary.state_code (beneficiarysummary.sp_state_code) -> geographic_location.state_abbreviation(location.state) -> None.None
Medicare_Beneficiary_Summary.state_code (beneficiarysummary.sp_state_code) -> person_information.geographic_location_identifier(person.location_id) -> geographic_location.geographic_location_identifier
Medicare_Beneficiary_Summary.chronic_condition_stroketransient_ischemic_attack (beneficiarysummary.sp_strketia) -> subject_cohort.cohort_definition_identifier(cohort.cohort_definition_id) -> None.None
Medicare_Beneficiary_Summary.chronic_condition_stroketransient_ischemic_attack (beneficiarysummary.sp_strketia) -> subject_cohort_definition.cohort_short_description(cohort_definition.cohort_definition_name) -> None.None
healthcare_claims.claim_start_date (carrierclaims.clm_from_dt) -> procedure_record.procedure_date(procedure_occurrence.procedure_date) -> None.None
healthcare_claims.claim_start_date (carrierclaims.clm_from_dt) -> clinical_observation.observation_date(observation.observation_date) -> None.None
healthcare_claims.claim_start_date (carrierclaims.clm_from_dt) -> drug_use.start_date(drug_exposure.drug_exposure_start_date) -> None.None
healthcare_claims.claim_start_date (carrierclaims.clm_from_dt) -> condition_record.condition_start_date(condition_occurrence.condition_start_date) -> None.None
healthcare_claims.claim_start_date (carrierclaims.clm_from_dt) -> physical_devices.device_exposure_start_date(device_exposure.device_exposure_start_date) -> None.None
healthcare_claims.claim_start_date (carrierclaims.clm_from_dt) -> structured_measurement.measurement_date(measurement.measurement_date) -> None.None
healthcare_claims.claim_start_date (carrierclaims.clm_from_dt) -> medical_visit_record.visit_start_date(visit_occurrence.visit_start_date) -> None.None
healthcare_claims.claim_identifier (carrierclaims.clm_id) -> medical_visit_record.visit_source_source_value(visit_occurrence.visit_source_value) -> None.None
healthcare_claims.claim_end_date (carrierclaims.clm_thru_dt) -> physical_devices.device_exposure_end_date(device_exposure.device_exposure_end_date) -> None.None
healthcare_claims.claim_end_date (carrierclaims.clm_thru_dt) -> death_event.death_date(death.death_date) -> None.None
healthcare_claims.claim_end_date (carrierclaims.clm_thru_dt) -> drug_use.end_date(drug_exposure.drug_exposure_end_date) -> None.None
healthcare_claims.claim_end_date (carrierclaims.clm_thru_dt) -> medical_visit_record.visit_end_date(visit_occurrence.visit_end_date) -> None.None
healthcare_claims.claim_end_date (carrierclaims.clm_thru_dt) -> condition_record.condition_end_date(condition_occurrence.condition_end_date) -> None.None
healthcare_claims.beneficiary_identifier (carrierclaims.desynpuf_id) -> drug_use.person_identifier(drug_exposure.person_id) -> person_information.person_identifier
healthcare_claims.beneficiary_identifier (carrierclaims.desynpuf_id) -> medical_visit_record.person_identifier(visit_occurrence.person_id) -> person_information.person_identifier
healthcare_claims.beneficiary_identifier (carrierclaims.desynpuf_id) -> condition_record.person_identifier(condition_occurrence.person_id) -> person_information.person_identifier
healthcare_claims.beneficiary_identifier (carrierclaims.desynpuf_id) -> death_event.deceased_person_identifier(death.person_id) -> person_information.person_identifier
healthcare_claims.beneficiary_identifier (carrierclaims.desynpuf_id) -> physical_devices.person_identifier(device_exposure.person_id) -> person_information.person_identifier
healthcare_claims.beneficiary_identifier (carrierclaims.desynpuf_id) -> procedure_record.person_identifier(procedure_occurrence.person_id) -> person_information.person_identifier
healthcare_claims.beneficiary_identifier (carrierclaims.desynpuf_id) -> clinical_observation.person_identifier(observation.person_id) -> person_information.person_identifier
healthcare_claims.common_procedure_code (carrierclaims.hcpcs_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
healthcare_claims.common_procedure_code (carrierclaims.hcpcs_cd) -> physical_devices.device_source_value(device_exposure.device_source_value) -> None.None
healthcare_claims.common_procedure_code (carrierclaims.hcpcs_cd) -> physical_devices.device_concept_identifier(device_exposure.device_concept_id) -> None.None
healthcare_claims.common_procedure_code (carrierclaims.hcpcs_cd) -> procedure_record.procedure_source(procedure_occurrence.procedure_source_value) -> None.None
healthcare_claims.common_procedure_code (carrierclaims.hcpcs_cd) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
healthcare_claims.common_procedure_code (carrierclaims.hcpcs_cd) -> fact_association.fact_two_identifier(fact_relationship.fact_id_2) -> None.None
healthcare_claims.common_procedure_code (carrierclaims.hcpcs_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
healthcare_claims.diagnosis_code (carrierclaims.icd9_dgns_cd) -> condition_record.condition_source_value(condition_occurrence.condition_source_value) -> None.None
healthcare_claims.diagnosis_code (carrierclaims.icd9_dgns_cd) -> death_event.condition_source_concept_identifier(death.cause_source_concept_id) -> None.None
healthcare_claims.diagnosis_code (carrierclaims.icd9_dgns_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
healthcare_claims.diagnosis_code (carrierclaims.icd9_dgns_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
healthcare_claims.line_allowed_charge_amount (carrierclaims.line_alowd_chrg_amt) -> medical_visit_record.provider_identifier(visit_occurrence.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.line_beneficiary_primary_payer_paid_amount (carrierclaims.line_bene_prmry_pyr_pd_amt) -> NA,NA
healthcare_claims.line_beneficiary_part_b_deductible_amount (carrierclaims.line_bene_ptb_ddctbl_amt) -> NA,NA
healthcare_claims.line_coinsurance_amount (carrierclaims.line_coinsrnc_amt) -> NA,NA
healthcare_claims.line_diagnosis_code (carrierclaims.line_icd9_dgns_cd) -> condition_record.condition_source_value(condition_occurrence.condition_source_value) -> None.None
healthcare_claims.line_diagnosis_code (carrierclaims.line_icd9_dgns_cd) -> death_event.condition_source_concept_identifier(death.cause_source_concept_id) -> None.None
healthcare_claims.line_diagnosis_code (carrierclaims.line_icd9_dgns_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
healthcare_claims.line_diagnosis_code (carrierclaims.line_icd9_dgns_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
healthcare_claims.line_nch_payment_amount (carrierclaims.line_nch_pmt_amt) -> NA,NA
healthcare_claims.line_processing_indicator_code (carrierclaims.line_prcsg_ind_cd) -> NA,NA
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> clinical_observation.provider_identifier(observation.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> medical_visit_record.provider_identifier(visit_occurrence.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> structured_measurement.provider_identifier(measurement.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> drug_use.provider_identifier(drug_exposure.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> physical_devices.provider_identifier(device_exposure.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> healthcare_provider.national_provider_identifier(provider.npi) -> None.None
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> procedure_record.provider_identifier(procedure_occurrence.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.provider_physician_national_provider_identifier (carrierclaims.prf_physn_npi) -> condition_record.provider_identifier(condition_occurrence.provider_id) -> healthcare_provider.provider_identifier
healthcare_claims.provider_institution_tax_number (carrierclaims.tax_num) -> healthcare_provider.provider_source_value(provider.provider_source_value) -> None.None
healthcare_claims.provider_institution_tax_number (carrierclaims.tax_num) -> healthcare_provider.healthcare_institution_identifier(provider.care_site_id) -> healthcare_institution.healthcare_institution_identifier
healthcare_claims.provider_institution_tax_number (carrierclaims.tax_num) -> healthcare_institution.healthcare_institution_source_value(care_site.care_site_source_value) -> None.None
inpatient_claims.admitting_diagnosis_code (inpatientclaims.admtng_icd9_dgns_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
inpatient_claims.admitting_diagnosis_code (inpatientclaims.admtng_icd9_dgns_cd) -> physical_devices.device_source_value(device_exposure.device_source_value) -> None.None
inpatient_claims.admitting_diagnosis_code (inpatientclaims.admtng_icd9_dgns_cd) -> condition_record.condition_source_value(condition_occurrence.condition_source_value) -> None.None
inpatient_claims.admitting_diagnosis_code (inpatientclaims.admtng_icd9_dgns_cd) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
inpatient_claims.admitting_diagnosis_code (inpatientclaims.admtng_icd9_dgns_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> clinical_observation.provider_identifier(observation.provider_id) -> healthcare_provider.provider_identifier
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> medical_visit_record.provider_identifier(visit_occurrence.provider_id) -> healthcare_provider.provider_identifier
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> structured_measurement.provider_identifier(measurement.provider_id) -> healthcare_provider.provider_identifier
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> drug_use.provider_identifier(drug_exposure.provider_id) -> healthcare_provider.provider_identifier
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> physical_devices.provider_identifier(device_exposure.provider_id) -> healthcare_provider.provider_identifier
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> healthcare_provider.national_provider_identifier(provider.npi) -> None.None
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> procedure_record.provider_identifier(procedure_occurrence.provider_id) -> healthcare_provider.provider_identifier
inpatient_claims.attending_physician_npi (inpatientclaims.at_physn_npi) -> condition_record.provider_identifier(condition_occurrence.provider_id) -> healthcare_provider.provider_identifier
inpatient_claims.admission_date (inpatientclaims.clm_admsn_dt) -> condition_record.condition_start_date(condition_occurrence.condition_start_date) -> None.None
inpatient_claims.admission_date (inpatientclaims.clm_admsn_dt) -> medical_visit_record.visit_start_date(visit_occurrence.visit_start_date) -> None.None
inpatient_claims.diagnosis_related_group_code (inpatientclaims.clm_drg_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
inpatient_claims.claim_start_date (inpatientclaims.clm_from_dt) -> procedure_record.procedure_date(procedure_occurrence.procedure_date) -> None.None
inpatient_claims.claim_start_date (inpatientclaims.clm_from_dt) -> clinical_observation.observation_date(observation.observation_date) -> None.None
inpatient_claims.claim_start_date (inpatientclaims.clm_from_dt) -> physical_devices.device_exposure_start_date(device_exposure.device_exposure_start_date) -> None.None
inpatient_claims.claim_start_date (inpatientclaims.clm_from_dt) -> structured_measurement.measurement_date(measurement.measurement_date) -> None.None
inpatient_claims.claim_start_date (inpatientclaims.clm_from_dt) -> drug_use.start_date(drug_exposure.drug_exposure_start_date) -> None.None
inpatient_claims.claim_identifier (inpatientclaims.clm_id) -> medical_visit_record.visit_source_source_value(visit_occurrence.visit_source_value) -> None.None
inpatient_claims.claim_pass_thru_per_diem_amount (inpatientclaims.clm_pass_thru_per_diem_amt) -> NA,NA
inpatient_claims.claim_payment_amount (inpatientclaims.clm_pmt_amt) -> NA,NA
inpatient_claims.claim_end_date (inpatientclaims.clm_thru_dt) -> condition_record.condition_end_date(condition_occurrence.condition_end_date) -> None.None
inpatient_claims.claim_end_date (inpatientclaims.clm_thru_dt) -> drug_use.end_date(drug_exposure.drug_exposure_end_date) -> None.None
inpatient_claims.claim_utilization_day_count (inpatientclaims.clm_utlztn_day_cnt) -> NA,NA
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> drug_use.person_identifier(drug_exposure.person_id) -> person_information.person_identifier
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> medical_visit_record.person_identifier(visit_occurrence.person_id) -> person_information.person_identifier
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> condition_record.person_identifier(condition_occurrence.person_id) -> person_information.person_identifier
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> structured_measurement.person_identifier(measurement.person_id) -> person_information.person_identifier
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> death_event.deceased_person_identifier(death.person_id) -> person_information.person_identifier
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> physical_devices.person_identifier(device_exposure.person_id) -> person_information.person_identifier
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> procedure_record.person_identifier(procedure_occurrence.person_id) -> person_information.person_identifier
inpatient_claims.beneficiary_code (inpatientclaims.desynpuf_id) -> clinical_observation.person_identifier(observation.person_id) -> person_information.person_identifier
inpatient_claims.common_procedure_code (inpatientclaims.hcpcs_cd) -> NA,NA
inpatient_claims.diagnosis_code (inpatientclaims.icd9_dgns_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
inpatient_claims.diagnosis_code (inpatientclaims.icd9_dgns_cd) -> death_event.condition_source_concept_identifier(death.cause_source_concept_id) -> None.None
inpatient_claims.diagnosis_code (inpatientclaims.icd9_dgns_cd) -> physical_devices.device_source_value(device_exposure.device_source_value) -> None.None
inpatient_claims.diagnosis_code (inpatientclaims.icd9_dgns_cd) -> condition_record.condition_source_value(condition_occurrence.condition_source_value) -> None.None
inpatient_claims.diagnosis_code (inpatientclaims.icd9_dgns_cd) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
inpatient_claims.diagnosis_code (inpatientclaims.icd9_dgns_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
inpatient_claims.procedure_code (inpatientclaims.icd9_prcdr_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
inpatient_claims.procedure_code (inpatientclaims.icd9_prcdr_cd) -> physical_devices.device_source_value(device_exposure.device_source_value) -> None.None
inpatient_claims.procedure_code (inpatientclaims.icd9_prcdr_cd) -> procedure_record.procedure_source(procedure_occurrence.procedure_source_value) -> None.None
inpatient_claims.procedure_code (inpatientclaims.icd9_prcdr_cd) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
inpatient_claims.procedure_code (inpatientclaims.icd9_prcdr_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
inpatient_claims.blood_deductible_liability_amount (inpatientclaims.nch_bene_blood_ddctbl_lblty_am) -> NA,NA
inpatient_claims.discharge_date (inpatientclaims.nch_bene_dschrg_dt) -> medical_visit_record.visit_end_date(visit_occurrence.visit_end_date) -> None.None
inpatient_claims.discharge_date (inpatientclaims.nch_bene_dschrg_dt) -> death_event.death_date(death.death_date) -> None.None
inpatient_claims.inpatient_deductible_amount (inpatientclaims.nch_bene_ip_ddctbl_amt) -> NA,NA
inpatient_claims.part_a_coinsurance_liability_amount (inpatientclaims.nch_bene_pta_coinsrnc_lblty_am) -> NA,NA
inpatient_claims.primary_payer_claim_paid_amount (inpatientclaims.nch_prmry_pyr_clm_pd_amt) -> NA,NA
inpatient_claims.operating_physician_npi (inpatientclaims.op_physn_npi) -> healthcare_provider.national_provider_identifier(provider.npi) -> None.None
inpatient_claims.other_physician_npi (inpatientclaims.ot_physn_npi) -> healthcare_provider.national_provider_identifier(provider.npi) -> None.None
inpatient_claims.provider_identifier (inpatientclaims.prvdr_num) -> healthcare_provider.healthcare_institution_identifier(provider.care_site_id) -> healthcare_institution.healthcare_institution_identifier
inpatient_claims.provider_identifier (inpatientclaims.prvdr_num) -> healthcare_institution.healthcare_institution_source_value(care_site.care_site_source_value) -> None.None
inpatient_claims.provider_identifier (inpatientclaims.prvdr_num) -> medical_visit_record.healthcare_institution_identifier(visit_occurrence.care_site_id) -> healthcare_institution.healthcare_institution_identifier
inpatient_claims.claim_line_segment (inpatientclaims.segment) -> NA,NA
outpatient_claims.admitting_diagnosis_code (outpatientclaims.admtng_icd9_dgns_cd) -> death_event.condition_source_concept_identifier(death.cause_source_concept_id) -> None.None
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> clinical_observation.provider_identifier(observation.provider_id) -> healthcare_provider.provider_identifier
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> medical_visit_record.provider_identifier(visit_occurrence.provider_id) -> healthcare_provider.provider_identifier
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> structured_measurement.provider_identifier(measurement.provider_id) -> healthcare_provider.provider_identifier
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> drug_use.provider_identifier(drug_exposure.provider_id) -> healthcare_provider.provider_identifier
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> physical_devices.provider_identifier(device_exposure.provider_id) -> healthcare_provider.provider_identifier
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> healthcare_provider.national_provider_identifier(provider.npi) -> None.None
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> procedure_record.provider_identifier(procedure_occurrence.provider_id) -> healthcare_provider.provider_identifier
outpatient_claims.attending_physician_npi (outpatientclaims.at_physn_npi) -> condition_record.provider_identifier(condition_occurrence.provider_id) -> healthcare_provider.provider_identifier
outpatient_claims.claim_start_date (outpatientclaims.clm_from_dt) -> procedure_record.procedure_date(procedure_occurrence.procedure_date) -> None.None
outpatient_claims.claim_start_date (outpatientclaims.clm_from_dt) -> clinical_observation.observation_date(observation.observation_date) -> None.None
outpatient_claims.claim_start_date (outpatientclaims.clm_from_dt) -> drug_use.start_date(drug_exposure.drug_exposure_start_date) -> None.None
outpatient_claims.claim_start_date (outpatientclaims.clm_from_dt) -> condition_record.condition_start_date(condition_occurrence.condition_start_date) -> None.None
outpatient_claims.claim_start_date (outpatientclaims.clm_from_dt) -> physical_devices.device_exposure_start_date(device_exposure.device_exposure_start_date) -> None.None
outpatient_claims.claim_start_date (outpatientclaims.clm_from_dt) -> structured_measurement.measurement_date(measurement.measurement_date) -> None.None
outpatient_claims.claim_start_date (outpatientclaims.clm_from_dt) -> medical_visit_record.visit_start_date(visit_occurrence.visit_start_date) -> None.None
outpatient_claims.claim_identifier (outpatientclaims.clm_id) -> medical_visit_record.visit_source_source_value(visit_occurrence.visit_source_value) -> None.None
outpatient_claims.claim_payment_amount (outpatientclaims.clm_pmt_amt) -> NA,NA
outpatient_claims.claim_end_date (outpatientclaims.clm_thru_dt) -> physical_devices.device_exposure_end_date(device_exposure.device_exposure_end_date) -> None.None
outpatient_claims.claim_end_date (outpatientclaims.clm_thru_dt) -> death_event.death_date(death.death_date) -> None.None
outpatient_claims.claim_end_date (outpatientclaims.clm_thru_dt) -> drug_use.end_date(drug_exposure.drug_exposure_end_date) -> None.None
outpatient_claims.claim_end_date (outpatientclaims.clm_thru_dt) -> medical_visit_record.visit_end_date(visit_occurrence.visit_end_date) -> None.None
outpatient_claims.claim_end_date (outpatientclaims.clm_thru_dt) -> condition_record.condition_end_date(condition_occurrence.condition_end_date) -> None.None
outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> drug_use.person_identifier(drug_exposure.person_id) -> person_information.person_identifier
outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> medical_visit_record.person_identifier(visit_occurrence.person_id) -> person_information.person_identifier
outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> condition_record.person_identifier(condition_occurrence.person_id) -> person_information.person_identifier
