healthcare_providers.street_address (organizations.address) -> NA,NA 
healthcare_providers.street_address_city (organizations.city) -> NA,NA 
patient_diagnoses.resolution_date (conditions.stop) -> drug_use.end_datetime(drug_exposure.drug_exposure_end_datetime) -> None.None
patient_encounter_data.encounter_code (encounters.code) -> NA,NA 
patient_encounter_data.encounter_base_cost (encounters.cost) -> NA,NA 
patient_encounter_data.encounter_description (encounters.description) -> NA,NA 
patient_encounter_data.encounter_class (encounters.encounterclass) -> medical_visit_record.visit_concept_identifier(visit_occurrence.visit_concept_id) -> None.None
patient_encounter_data.encounter_class (encounters.encounterclass) -> medical_visit_record.visit_source_source_value(visit_occurrence.visit_source_value) -> None.None
patient_encounter_data.encounter_class (encounters.encounterclass) -> visit_occurrence_detail.visit_concept_identifier(visit_detail.visit_detail_concept_id) -> None.None
patient_encounter_data.encounter_class (encounters.encounterclass) -> visit_occurrence_detail.visit_detail_source_value(visit_detail.visit_detail_source_value) -> None.None
patient_encounter_data.encounter_identifier (encounters.id) -> NA,NA 
patient_encounter_data.patient_foreign_key (encounters.patient) -> medical_visit_record.person_identifier(visit_occurrence.person_id) -> person_information.person_identifier
patient_encounter_data.patient_foreign_key (encounters.patient) -> clinical_observation_period.person_identifier(observation_period.person_id) -> person_information.person_identifier
patient_encounter_data.patient_foreign_key (encounters.patient) -> visit_occurrence_detail.person_identifier(visit_detail.person_id) -> person_information.person_identifier
patient_encounter_data.organization_foreign_key (encounters.provider) -> visit_occurrence_detail.provider_identifier(visit_detail.provider_id) -> healthcare_provider.provider_identifier
patient_encounter_data.organization_foreign_key (encounters.provider) -> healthcare_provider.provider_identifier(provider.provider_id) -> None.None
patient_encounter_data.diagnosis_code (encounters.reasoncode) -> NA,NA 
patient_encounter_data.diagnosis_description (encounters.reasondescription) -> NA,NA 
patient_encounter_data.encounter_start_date_time (encounters.start) -> medical_visit_record.visit_start_date(visit_occurrence.visit_start_date) -> None.None
patient_encounter_data.encounter_start_date_time (encounters.start) -> clinical_observation_period.start_date(observation_period.observation_period_start_date) -> None.None
patient_encounter_data.encounter_start_date_time (encounters.start) -> visit_occurrence_detail.visit_start_date(visit_detail.visit_detail_start_date) -> None.None
patient_encounter_data.encounter_start_date_time (encounters.start) -> medical_visit_record.visit_start_datetime(visit_occurrence.visit_start_datetime) -> None.None
patient_encounter_data.encounter_start_date_time (encounters.start) -> visit_occurrence_detail.visit_start_datetime(visit_detail.visit_detail_start_datetime) -> None.None
patient_encounter_data.encounter_end_date_time (encounters.stop) -> clinical_observation_period.end_date(observation_period.observation_period_end_date) -> None.None
patient_encounter_data.encounter_end_date_time (encounters.stop) -> visit_occurrence_detail.visit_end_date(visit_detail.visit_detail_end_date) -> None.None
patient_encounter_data.encounter_end_date_time (encounters.stop) -> medical_visit_record.visit_end_datetime(visit_occurrence.visit_end_datetime) -> None.None
patient_encounter_data.encounter_end_date_time (encounters.stop) -> medical_visit_record.visit_end_date(visit_occurrence.visit_end_date) -> None.None
patient_encounter_data.encounter_end_date_time (encounters.stop) -> visit_occurrence_detail.visit_end_datetime(visit_detail.visit_detail_end_datetime) -> None.None
patient_imaging_metadata.body_site_code (imaging_studies.body_site_code) -> NA,NA 
patient_imaging_metadata.body_site_description (imaging_studies.body_site_description) -> NA,NA 
patient_imaging_metadata.study_date (imaging_studies.date) -> NA,NA 
patient_imaging_metadata.encounter_id (imaging_studies.encounter) -> NA,NA 
patient_imaging_metadata.imaging_study_id (imaging_studies.id) -> NA,NA 
patient_imaging_metadata.modality_code (imaging_studies.modality_code) -> NA,NA 
patient_imaging_metadata.modality_description (imaging_studies.modality_description) -> NA,NA 
patient_imaging_metadata.patient_id (imaging_studies.patient) -> NA,NA 
patient_imaging_metadata.sop_code (imaging_studies.sop_code) -> NA,NA 
patient_imaging_metadata.sop_description (imaging_studies.sop_description) -> NA,NA 
patient_immunization_data.immunization_code (immunizations.code) -> drug_use.source_concept_identifier(drug_exposure.drug_source_concept_id) -> None.None
patient_immunization_data.immunization_code (immunizations.code) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
patient_immunization_data.immunization_code (immunizations.code) -> drug_use.active_ingredient_concept_identifier(drug_exposure.drug_concept_id) -> None.None
patient_immunization_data.item_cost (immunizations.cost) -> NA,NA 
patient_immunization_data.administered_date (immunizations.date) -> drug_use.known_end_date(drug_exposure.verbatim_end_date) -> None.None
patient_immunization_data.administered_date (immunizations.date) -> drug_use.start_datetime(drug_exposure.drug_exposure_start_datetime) -> None.None
patient_immunization_data.administered_date (immunizations.date) -> drug_use.end_date(drug_exposure.drug_exposure_end_date) -> None.None
patient_immunization_data.administered_date (immunizations.date) -> drug_use.end_datetime(drug_exposure.drug_exposure_end_datetime) -> None.None
patient_immunization_data.administered_date (immunizations.date) -> drug_use.start_date(drug_exposure.drug_exposure_start_date) -> None.None
patient_immunization_data.immunization_description (immunizations.description) -> NA,NA 
patient_immunization_data.encounter_id (immunizations.encounter) -> drug_use.visit_occurrence_identifier(drug_exposure.visit_occurrence_id) -> medical_visit_record.medical_visit_record_identifier
patient_immunization_data.patient_id (immunizations.patient) -> drug_use.person_identifier(drug_exposure.person_id) -> person_information.person_identifier
patient_medication_data.medication_code (medications.code) -> drug_use.source_concept_identifier(drug_exposure.drug_source_concept_id) -> None.None
patient_medication_data.medication_code (medications.code) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
patient_medication_data.medication_code (medications.code) -> drug_use.active_ingredient_concept_identifier(drug_exposure.drug_concept_id) -> None.None
patient_medication_data.medication_cost (medications.cost) -> NA,NA 
patient_medication_data.medication_description (medications.description) -> NA,NA 
patient_medication_data.encounter_id (medications.encounter) -> drug_use.visit_occurrence_identifier(drug_exposure.visit_occurrence_id) -> medical_visit_record.medical_visit_record_identifier
patient_medication_data.patient_id (medications.patient) -> drug_use.person_identifier(drug_exposure.person_id) -> person_information.person_identifier
patient_medication_data.prescription_reason_code (medications.reasoncode) -> NA,NA 
patient_medication_data.prescription_reason_description (medications.reasondescription) -> NA,NA 
patient_medication_data.prescription_start_date (medications.start) -> drug_use.start_datetime(drug_exposure.drug_exposure_start_datetime) -> None.None
patient_medication_data.prescription_start_date (medications.start) -> drug_use.end_date(drug_exposure.drug_exposure_end_date) -> None.None
patient_medication_data.prescription_start_date (medications.start) -> drug_use.days_supply(drug_exposure.days_supply) -> None.None
patient_medication_data.prescription_start_date (medications.start) -> drug_use.end_datetime(drug_exposure.drug_exposure_end_datetime) -> None.None
patient_medication_data.prescription_start_date (medications.start) -> drug_use.start_date(drug_exposure.drug_exposure_start_date) -> None.None
patient_medication_data.prescription_end_date (medications.stop) -> drug_use.known_end_date(drug_exposure.verbatim_end_date) -> None.None
patient_medication_data.prescription_end_date (medications.stop) -> drug_use.end_datetime(drug_exposure.drug_exposure_end_datetime) -> None.None
patient_medication_data.prescription_end_date (medications.stop) -> drug_use.days_supply(drug_exposure.days_supply) -> None.None
patient_medication_data.prescription_end_date (medications.stop) -> drug_use.end_date(drug_exposure.drug_exposure_end_date) -> None.None
patient_observation_data.observation_code (observations.code) -> structured_measurement.measurement_source_concept_identifier(measurement.measurement_source_concept_id) -> None.None
patient_observation_data.observation_code (observations.code) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
patient_observation_data.observation_code (observations.code) -> structured_measurement.measurement_concept_identifier(measurement.measurement_concept_id) -> None.None
patient_observation_data.observation_date (observations.date) -> structured_measurement.measurement_date(measurement.measurement_date) -> None.None
patient_observation_data.observation_date (observations.date) -> structured_measurement.measurement_datetime(measurement.measurement_datetime) -> None.None
patient_observation_data.observation_description (observations.description) -> NA,NA 
patient_observation_data.encounter_id (observations.encounter) -> structured_measurement.visit_occurrence_identifier(measurement.visit_occurrence_id) -> medical_visit_record.medical_visit_record_identifier
patient_observation_data.patient_id (observations.patient) -> structured_measurement.person_identifier(measurement.person_id) -> person_information.person_identifier
patient_observation_data.observation_data_type (observations.type) -> NA,NA 
patient_observation_data.observation_units (observations.units) -> structured_measurement.unit_source_value(measurement.unit_source_value) -> None.None
patient_observation_data.observation_value (observations.value) -> structured_measurement.measurement_value_source_value(measurement.value_source_value) -> None.None
patient_observation_data.observation_value (observations.value) -> structured_measurement.measurement_value_as_number(measurement.value_as_number) -> None.None
patient_procedure_data.procedure_code (procedures.code) -> procedure_record.procedure_source_concept(procedure_occurrence.procedure_source_concept_id) -> None.None
patient_procedure_data.procedure_code (procedures.code) -> structured_measurement.measurement_concept_identifier(measurement.measurement_concept_id) -> None.None
patient_procedure_data.procedure_code (procedures.code) -> procedure_record.procedure_source(procedure_occurrence.procedure_source_value) -> None.None
patient_procedure_data.procedure_code (procedures.code) -> procedure_record.procedure_concept(procedure_occurrence.procedure_concept_id) -> None.None
patient_procedure_data.procedure_code (procedures.code) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
patient_procedure_data.procedure_code (procedures.code) -> structured_measurement.measurement_source_concept_identifier(measurement.measurement_source_concept_id) -> None.None
patient_procedure_data.procedure_cost (procedures.cost) -> NA,NA 
patient_procedure_data.procedure_date (procedures.date) -> structured_measurement.measurement_time(measurement.measurement_time) -> None.None
patient_procedure_data.procedure_date (procedures.date) -> procedure_record.procedure_datetime(procedure_occurrence.procedure_datetime) -> None.None
patient_procedure_data.procedure_date (procedures.date) -> procedure_record.procedure_date(procedure_occurrence.procedure_date) -> None.None
patient_procedure_data.procedure_date (procedures.date) -> structured_measurement.measurement_date(measurement.measurement_date) -> None.None
patient_procedure_data.procedure_date (procedures.date) -> structured_measurement.measurement_datetime(measurement.measurement_datetime) -> None.None
patient_procedure_data.procedure_description (procedures.description) -> NA,NA 
patient_procedure_data.encounter_key (procedures.encounter) -> procedure_record.visit_occurrence_identifier(procedure_occurrence.visit_occurrence_id) -> medical_visit_record.medical_visit_record_identifier
patient_procedure_data.encounter_key (procedures.encounter) -> structured_measurement.visit_occurrence_identifier(measurement.visit_occurrence_id) -> medical_visit_record.medical_visit_record_identifier
patient_procedure_data.patient_key (procedures.patient) -> procedure_record.person_identifier(procedure_occurrence.person_id) -> person_information.person_identifier
patient_procedure_data.patient_key (procedures.patient) -> structured_measurement.person_identifier(measurement.person_id) -> person_information.person_identifier
patient_procedure_data.reason_code (procedures.reasoncode) -> NA,NA 
patient_procedure_data.reason_description (procedures.reasondescription) -> NA,NA 
