condition_occurrence,condition_start_datetime,conditions,start,The date and time when the instance of the condition is recorded.,The date the health condition was diagnosed.
condition_occurrence,condition_end_date,conditions,stop,The date when the instance of the condition is considered to have ended.,"The date the health condition was resolved, if applicable."
condition_occurrence,condition_end_datetime,conditions,stop,The date and time when the instance of the condition is considered to have ended.,"The date the health condition was resolved, if applicable."
condition_occurrence,visit_occurrence_id,conditions,encounter,A foreign key to the visit in the visit occurrence table during which the condition was diagnosed.,A reference key linking to the details when the condition was diagnosed.
condition_occurrence,condition_source_value,conditions,code,"The source code for the condition as it appears in the source data. This code is mapped to a standard condition concept in the standardized vocabularies, and the original code is stored here for reference.",The diagnosis code as per Snomed-Clinical Terms.
condition_occurrence,condition_source_concept_id,conditions,code,A foreign key to a condition concept that refers to the code used in the source.,The diagnosis code as per Snomed-Clinical Terms.
observation,person_id,allergies,patient,"A unique identifier linking to the person, whose demographic details are recorded in the patient table.",The identifier linking to the patient.
observation,person_id,conditions,patient,"A unique identifier linking to the person, whose demographic details are recorded in the patient table.",A reference key linking to the patient's record.
observation,observation_concept_id,allergies,code,A unique reference to the standard examination identifier in the standardized vocabularies.,The allergy code from the Systematized Nomenclature of Medicine Clinical Terms.
observation,observation_concept_id,conditions,code,A unique reference to the standard examination identifier in the standardized vocabularies.,The diagnosis code as per Snomed-Clinical Terms.
observation,observation_date,allergies,start,The date the examination took place.,The date the allergy was diagnosed.
observation,observation_date,conditions,start,The date the examination took place.,The date the health condition was diagnosed.
observation,observation_datetime,allergies,start,The exact date and time of each examination.,The date the allergy was diagnosed.
observation,observation_datetime,conditions,start,The exact date and time of each examination.,The date the health condition was diagnosed.
observation,visit_occurrence_id,allergies,encounter,A unique identifier for the visit during which the examination occurred.,The identifier linking to the encounter during which the allergy was diagnosed.
observation,visit_occurrence_id,conditions,encounter,A unique identifier for the visit during which the examination occurred.,A reference key linking to the details when the condition was diagnosed.
observation,observation_source_value,allergies,code,"The original code for the examination, stored for reference.",The allergy code from the Systematized Nomenclature of Medicine Clinical Terms.
observation,observation_source_value,conditions,code,"The original code for the examination, stored for reference.",The diagnosis code as per Snomed-Clinical Terms.
observation,observation_source_concept_id,allergies,code,A unique identifier for the original source concept.,The allergy code from the Systematized Nomenclature of Medicine Clinical Terms.
observation,observation_source_concept_id,conditions,code,A unique identifier for the original source concept.,The diagnosis code as per Snomed-Clinical Terms.
observation_period,person_id,encounters,patient,An identifier linking to the person for whom the risk period is defined. This person's demographic details are stored in the individual table.,Foreign key referring to the respective patient.
observation_period,observation_period_start_date,encounters,start,The start date of the risk period with data availability.,The date and time each patient encounter began.
observation_period,observation_period_end_date,encounters,stop,The end date of the risk period with data availability.,The date and time each patient encounter concluded.
drug_exposure,person_id,conditions,patient,A foreign key identifier for the person subjected to the drug. Demographic details are stored in the person table.,A reference key linking to the patient's record.
drug_exposure,person_id,immunizations,patient,A foreign key identifier for the person subjected to the drug. Demographic details are stored in the person table.,The reference data linking to the patient who received the immunization.
drug_exposure,person_id,medications,patient,A foreign key identifier for the person subjected to the drug. Demographic details are stored in the person table.,Foreign key to the patient.
drug_exposure,drug_concept_id,conditions,code,A foreign key referring to a standard concept identifier in the standardized vocabularies related to the drug domain.,The diagnosis code as per Snomed-Clinical Terms.
drug_exposure,drug_concept_id,immunizations,code,A foreign key referring to a standard concept identifier in the standardized vocabularies related to the drug domain.,The code of the immunization derived from the Clinical Virology Laboratory reference list.
drug_exposure,drug_concept_id,medications,code,A foreign key referring to a standard concept identifier in the standardized vocabularies related to the drug domain.,Medication code from RxNorm.
drug_exposure,drug_exposure_start_date,conditions,start,"The start date for the current instance of drug utilization, such as when a prescription was filled.",The date the health condition was diagnosed.
drug_exposure,drug_exposure_start_date,immunizations,date,"The start date for the current instance of drug utilization, such as when a prescription was filled.",The date when the immunization was given.
drug_exposure,drug_exposure_start_date,medications,start,"The start date for the current instance of drug utilization, such as when a prescription was filled.",The date the medication was prescribed.
drug_exposure,drug_exposure_start_datetime,conditions,start,"The precise start date and time for the current instance of drug utilization, such as when a prescription was filled.",The date the health condition was diagnosed.
drug_exposure,drug_exposure_start_datetime,immunizations,date,"The precise start date and time for the current instance of drug utilization, such as when a prescription was filled.",The date when the immunization was given.
drug_exposure,drug_exposure_start_datetime,medications,start,"The precise start date and time for the current instance of drug utilization, such as when a prescription was filled.",The date the medication was prescribed.
drug_exposure,drug_exposure_end_date,conditions,stop,"The end date for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.","The date the health condition was resolved, if applicable."
drug_exposure,drug_exposure_end_date,immunizations,date,"The end date for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.",The date when the immunization was given.
drug_exposure,drug_exposure_end_date,medications,start,"The end date for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.",The date the medication was prescribed.
drug_exposure,drug_exposure_end_date,medications,stop,"The end date for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.","The date the prescription ended, if applicable."
drug_exposure,drug_exposure_end_datetime,conditions,stop,"The precise end date and time for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.","The date the health condition was resolved, if applicable."
drug_exposure,drug_exposure_end_datetime,immunizations,date,"The precise end date and time for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.",The date when the immunization was given.
drug_exposure,drug_exposure_end_datetime,medications,start,"The precise end date and time for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.",The date the medication was prescribed.
drug_exposure,drug_exposure_end_datetime,medications,stop,"The precise end date and time for the current instance of drug utilization, indicating the last day the patient was exposed to the drug.","The date the prescription ended, if applicable."
drug_exposure,verbatim_end_date,conditions,stop,The known end date of drug usage as provided by the source.,"The date the health condition was resolved, if applicable."
drug_exposure,verbatim_end_date,immunizations,date,The known end date of drug usage as provided by the source.,The date when the immunization was given.
drug_exposure,verbatim_end_date,medications,stop,The known end date of drug usage as provided by the source.,"The date the prescription ended, if applicable."
drug_exposure,days_supply,medications,start,"The number of days of supply of the medication as prescribed, reflecting the provider's intention for the length of exposure.",The date the medication was prescribed.
drug_exposure,days_supply,medications,stop,"The number of days of supply of the medication as prescribed, reflecting the provider's intention for the length of exposure.","The date the prescription ended, if applicable."
drug_exposure,visit_occurrence_id,conditions,encounter,A foreign key to the visit in the visit occurrence table during which the drug exposure was initiated.,A reference key linking to the details when the condition was diagnosed.
drug_exposure,visit_occurrence_id,immunizations,encounter,A foreign key to the visit in the visit occurrence table during which the drug exposure was initiated.,The reference data linking to the encounter when the immunization was given.
drug_exposure,visit_occurrence_id,medications,encounter,A foreign key to the visit in the visit occurrence table during which the drug exposure was initiated.,Foreign key to the encounter where the medication was prescribed.
drug_exposure,drug_source_value,conditions,code,"The source code for the drug as it appears in the source data, mapped to a standard drug concept for reference.",The diagnosis code as per Snomed-Clinical Terms.
drug_exposure,drug_source_value,immunizations,code,"The source code for the drug as it appears in the source data, mapped to a standard drug concept for reference.",The code of the immunization derived from the Clinical Virology Laboratory reference list.
drug_exposure,drug_source_value,medications,code,"The source code for the drug as it appears in the source data, mapped to a standard drug concept for reference.",Medication code from RxNorm.
drug_exposure,drug_source_concept_id,conditions,code,A foreign key to a drug concept that refers to the code used in the source.,The diagnosis code as per Snomed-Clinical Terms.
drug_exposure,drug_source_concept_id,immunizations,code,A foreign key to a drug concept that refers to the code used in the source.,The code of the immunization derived from the Clinical Virology Laboratory reference list.
drug_exposure,drug_source_concept_id,medications,code,A foreign key to a drug concept that refers to the code used in the source.,Medication code from RxNorm.
